Model,num_rows,num_cols,acc,std
LR,10,-3,0.628,0.015292149942040518
CatBoost,10,-3,0.6,0.015499685165842573
R_Forest,10,-3,0.605,0.015466551464829328
KNN,10,-3,0.617,0.015380102325652699
FTTransformer,10,-3,0.649,0.015100563798316506
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.741,0.013860415257527861
CatBoost,10,-3,5,0.683,0.014721675438880174
R_Forest,10,-3,5,0.713,0.014312087053810001
KNN,10,-3,5,0.656,0.015029633724408917
FTTransformer,10,-3,5,0.705,0.014428554438445427
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.689,0.014645596385722692
CatBoost,10,-3,3,0.627,0.015300493622922927
R_Forest,10,-3,3,0.652,0.015070604603768327
KNN,10,-3,3,0.627,0.015300493622922927
FTTransformer,10,-3,3,0.674,0.014830507204541049
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.551,0.015736792768752048
CatBoost,10,-3,1,0.563,0.015693223928730425
R_Forest,10,-3,1,0.533,0.015784807891138876
KNN,10,-3,1,0.603,0.015480007449307982
FTTransformer,10,-3,1,0.552,0.01573351656634789
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.74,0.01387777332977422
CatBoost,10,-3,4,0.699,0.01451239503354321
R_Forest,10,-3,4,0.721,0.014190150117611875
KNN,10,-3,4,0.666,0.014922019523732927
FTTransformer,10,-3,4,0.738,0.013912208651021213
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.628,0.015292149942040518
CatBoost,10,-3,2,0.6,0.015499685165842573
R_Forest,10,-3,2,0.605,0.015466551464829328
KNN,10,-3,2,0.617,0.015380102325652699
FTTransformer,10,-3,2,0.649,0.015100563798316506
