Model,num_rows,num_cols,acc,std
TabPFN,3,0.564,0.015689173023144022
TabPFN,5,0.675,0.014818724459095479
TabPFN,15,0.909,0.009099549538400338
LR,3,0.617,0.015380102325652699
LR,5,0.75,0.013699915608779773
LR,15,0.934,0.007855297938697534
CatBoost,3,0.573,0.01564978964446219
CatBoost,5,0.678,0.014782913600996744
CatBoost,15,0.879,0.010318210380946177
R_Forest,3,0.559,0.01570877989424277
R_Forest,5,0.653,0.015060472031706637
R_Forest,15,0.867,0.010743669132397294
KNN,3,0.593,0.015543249100255476
KNN,5,0.727,0.014095022868717515
KNN,15,0.928,0.008178195576218685
SVC,3,0.626,0.015308767369006507
SVC,5,0.759,0.01353152253451555
SVC,15,0.938,0.0076298239962802675
FTTransformer,3,0.58,0.015615500115072968
FTTransformer,5,0.715,0.01428212095520056
FTTransformer,15,0.864,0.010845350230473038
