model,num_rows,num_cols,acc,std
SVC,3,-3,0.513,0.01581395210189664
SVC,5,-3,0.508,0.015817274929209084
SVC,10,-3,0.458,0.015763390640483554
LR,3,-3,0.515,0.01581217964181488
LR,5,-3,0.509,0.0158167369950053
LR,10,-3,0.473,0.01579621855130273
KNN,3,-3,0.5,0.015819299929208316
KNN,5,-3,0.527,0.01579621855130273
KNN,10,-3,0.487,0.01581395210189664
