Model,num_rows,num_cols,acc,std
LR,0.915,0.008823426366942317
CatBoost,0.888,0.009977753031397177
R_Forest,0.884,0.010131468138756924
KNN,0.929,0.008125578442487959
SVC,0.933,0.007910345983177573
FTTransformer,0.898,0.009575368801653944
