Model,num_rows,num_cols,acc,std
LR,0.554,0.015726771166750392
CatBoost,0.543,0.0157606915901365
R_Forest,0.542,0.015763390640483554
KNN,0.521,0.015805341148131185
SVC,0.538,0.015773547629015002
FTTransformer,0.55,0.015740004693383918
