Model,num_rows,num_cols,acc,std
LR,10,-3,0.527,0.01579621855130273
CatBoost,10,-3,0.534,0.015782683329937694
R_Forest,10,-3,0.53,0.015790799515836725
KNN,10,-3,0.556,0.01571976816340213
FTTransformer,10,-3,0.534,0.015782683329937694
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.572,0.015654426245029267
CatBoost,10,-3,5,0.565,0.015685057252717346
R_Forest,10,-3,5,0.563,0.015693223928730425
KNN,10,-3,5,0.592,0.015549205052920801
FTTransformer,10,-3,5,0.577,0.015630589090476255
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.541,0.015766025737882314
CatBoost,10,-3,3,0.539,0.015771104201283047
R_Forest,10,-3,3,0.546,0.01575221038877186
KNN,10,-3,3,0.569,0.01566794448817344
FTTransformer,10,-3,3,0.561,0.01570113134540074
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.494,0.015818160898606833
CatBoost,10,-3,1,0.493,0.01581774956184353
R_Forest,10,-3,1,0.488,0.01581474331458169
KNN,10,-3,1,0.522,0.01580397942816194
FTTransformer,10,-3,1,0.507,0.01581774956184353
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.53,0.015790799515836722
CatBoost,10,-3,4,0.532,0.015786868759359005
R_Forest,10,-3,4,0.542,0.015763390640483554
KNN,10,-3,4,0.589,0.015566673418599151
FTTransformer,10,-3,4,0.539,0.015771104201283047
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.527,0.01579621855130273
CatBoost,10,-3,2,0.534,0.015782683329937694
R_Forest,10,-3,2,0.53,0.015790799515836725
KNN,10,-3,2,0.556,0.01571976816340213
FTTransformer,10,-3,2,0.534,0.015782683329937694
