Model,num_rows,num_cols,acc,std
LR,10,-3,0.504,0.01581879370351084
CatBoost,10,-3,0.519,0.015807874268505835
R_Forest,10,-3,0.505,0.01581850894443674
KNN,10,-3,0.533,0.015784807891138876
FTTransformer,10,-3,0.535,0.015780495050030086
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.56,0.015704987954361718
CatBoost,10,-3,5,0.542,0.015763390640483554
R_Forest,10,-3,5,0.553,0.0157301760460091
KNN,10,-3,5,0.542,0.015763390640483554
FTTransformer,10,-3,5,0.575,0.01564032031704017
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.568,0.015672320237336324
CatBoost,10,-3,3,0.573,0.01564978964446219
R_Forest,10,-3,3,0.573,0.01564978964446219
KNN,10,-3,3,0.558,0.015712507211864152
FTTransformer,10,-3,3,0.566,0.01568087656637504
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.503,0.015819015179246818
CatBoost,10,-3,1,0.497,0.015819015179246818
R_Forest,10,-3,1,0.495,0.01581850894443674
KNN,10,-3,1,0.506,0.015818160898606833
FTTransformer,10,-3,1,0.51,0.015816135752773183
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.536,0.015778243024904673
CatBoost,10,-3,4,0.544,0.01575792855397918
R_Forest,10,-3,4,0.542,0.015763390640483554
KNN,10,-3,4,0.53,0.015790799515836722
FTTransformer,10,-3,4,0.538,0.015773547629015002
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.504,0.01581879370351084
CatBoost,10,-3,2,0.519,0.015807874268505835
R_Forest,10,-3,2,0.505,0.01581850894443674
KNN,10,-3,2,0.533,0.015784807891138876
FTTransformer,10,-3,2,0.535,0.015780495050030086
