CatBoost,10,-3,0.886,0.010055103435823278
CatBoost,15,-3,0.925,0.008333333333333333
CatBoost,3,-3,0.778,0.013148721948877349
CatBoost,5,-3,0.805,0.012535235623319258
FTTransformer,10,-3,0.875,0.010463483381956722
FTTransformer,15,-3,0.905,0.009276910103103352
FTTransformer,3,-3,0.805,0.012535235623319258
FTTransformer,5,-3,0.828,0.011939788882495308
KNN,10,-3,0.85,0.011297239823409416
KNN,15,-3,0.861,0.010945263761042892
KNN,3,-3,0.798,0.01270265158765513
KNN,5,-3,0.804,0.012559527926707347
LR,10,-3,0.848,0.01135891830347525
LR,15,-3,0.875,0.010463483381956722
LR,3,-3,0.777,0.013169830843425608
LR,5,-3,0.779,0.013127502859696178
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.874,0.010499249222407964
R_Forest,15,-3,0.901,0.009449248027662744
R_Forest,3,-3,0.717,0.01425181090648182
R_Forest,5,-3,0.783,0.013041513757270706
STUNT,10,-3,0.851,0.011266140684632246
STUNT,15,-3,0.863,0.01087884871433321
STUNT,3,-3,0.788,0.012931481864938112
STUNT,5,-3,0.812,0.012361586015103758
SVC,10,-3,0.841,0.011569479368271195
SVC,15,-3,0.871,0.010605256784796466
SVC,3,-3,0.757,0.013569640199177543
SVC,5,-3,0.776,0.013190830072364589
TabNet,10,-3,0.75,0.013699915608779773
TabNet,15,-3,0.783,0.013041513757270706
TabNet,3,-3,0.616,0.01538768276189696
TabNet,5,-3,0.663,0.014955087918653461
Iwata,3,-3,0.82,0.027179748687924592
Iwata,5,-3,0.85,0.025261396203261174
Iwata,10,-3,0.86,0.024547965345474206
Iwata,15,-3,0.868,0.023946888178914882
TabPFN,3,-3,0.706,0.014414290540008265
TabPFN,5,-3,0.758,0.013550631705556005
TabPFN,10,-3,0.854,0.011171786285496553
TabPFN,15,-3,0.896,0.009658016218524242
