Model,num_rows,num_cols,acc,std
LR,0.879,0.010318210380946179
CatBoost,0.86,0.010978183844357888
R_Forest,0.84,0.011598902298689068
KNN,0.89,0.009899393819724418
SVC,0.886,0.010055103435823278
FTTransformer,0.857,0.011075814808567074
