Model,num_rows,num_cols,acc,std
LR,10,-3,0.647,0.015120172605483696
CatBoost,10,-3,0.644,0.01514904265930668
R_Forest,10,-3,0.636,0.015222868840522005
KNN,10,-3,0.672,0.014853842487270312
FTTransformer,10,-3,0.681,0.014746404865473363
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.794,0.012795613612786522
CatBoost,10,-3,5,0.683,0.014721675438880174
R_Forest,10,-3,5,0.733,0.013996674851796299
KNN,10,-3,5,0.735,0.013963164754810065
FTTransformer,10,-3,5,0.732,0.014013292702729519
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.751,0.013681600278702275
CatBoost,10,-3,3,0.68,0.014758652303574938
R_Forest,10,-3,3,0.671,0.014865395385928355
KNN,10,-3,3,0.691,0.014619600977206347
FTTransformer,10,-3,3,0.715,0.01428212095520056
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.538,0.015773547629015002
CatBoost,10,-3,1,0.616,0.01538768276189696
R_Forest,10,-3,1,0.557,0.015716169953204184
KNN,10,-3,1,0.633,0.015249378464171697
FTTransformer,10,-3,1,0.641,0.015177264224798528
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.823,0.012075463420375087
CatBoost,10,-3,4,0.7,0.014498627873361333
R_Forest,10,-3,4,0.736,0.01394627184944057
KNN,10,-3,4,0.749,0.013718133516888775
FTTransformer,10,-3,4,0.752,0.013663187134877523
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.647,0.015120172605483696
CatBoost,10,-3,2,0.644,0.01514904265930668
R_Forest,10,-3,2,0.636,0.015222868840522005
KNN,10,-3,2,0.672,0.014853842487270312
FTTransformer,10,-3,2,0.681,0.014746404865473363
