Model,num_rows,num_cols,acc,std
LR,0.562,0.015697210019694662
CatBoost,0.543,0.0157606915901365
R_Forest,0.535,0.015780495050030086
KNN,0.539,0.015771104201283043
SVC,0.534,0.015782683329937694
FTTransformer,0.544,0.01575792855397918
