model,num_rows,num_cols,acc,std
SVC,3,-3,0.503,0.015819015179246818
SVC,5,-3,0.499,0.015819268290576817
SVC,10,-3,0.487,0.01581395210189664
LR,3,-3,0.492,0.015817274929209084
LR,5,-3,0.492,0.015817274929209084
LR,10,-3,0.504,0.01581879370351084
KNN,3,-3,0.505,0.01581850894443674
KNN,5,-3,0.505,0.015818508944436743
KNN,10,-3,0.532,0.015786868759359005
