Model,num_rows,num_cols,acc,std
LR,10,-3,0.856,0.011107987548939158
CatBoost,10,-3,0.827,0.011967214137559929
R_Forest,10,-3,0.821,0.012128730605719054
KNN,10,-3,0.898,0.009575368801653944
FTTransformer,10,-3,0.863,0.01087884871433321
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.942,0.0073953154557929906
CatBoost,10,-3,5,0.922,0.00848457353011853
R_Forest,10,-3,5,0.936,0.007743640226919376
KNN,10,-3,5,0.939,0.007572076091557476
FTTransformer,10,-3,5,0.923,0.00843458014024066
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.91,0.009054390204866477
CatBoost,10,-3,3,0.876,0.010427498872343871
R_Forest,10,-3,3,0.897,0.009616833339695739
KNN,10,-3,3,0.918,0.00868051561552373
FTTransformer,10,-3,3,0.898,0.009575368801653944
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.706,0.014414290540008265
CatBoost,10,-3,1,0.711,0.014341711358296287
R_Forest,10,-3,1,0.667,0.014910846164230027
KNN,10,-3,1,0.838,0.011657267771304384
FTTransformer,10,-3,1,0.822,0.012102167676183571
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.951,0.00682976175614096
CatBoost,10,-3,4,0.925,0.008333333333333333
R_Forest,10,-3,4,0.938,0.007629823996280268
KNN,10,-3,4,0.945,0.0072129762946392005
FTTransformer,10,-3,4,0.93,0.008072494358323527
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.856,0.011107987548939158
CatBoost,10,-3,2,0.827,0.011967214137559929
R_Forest,10,-3,2,0.821,0.012128730605719054
KNN,10,-3,2,0.898,0.009575368801653944
FTTransformer,10,-3,2,0.863,0.01087884871433321
