CatBoost,10,-3,0.699,0.014512395033543209
CatBoost,15,-3,0.752,0.013663187134877523
CatBoost,3,-3,0.534,0.015782683329937694
CatBoost,5,-3,0.592,0.015549205052920803
FTTransformer,10,-3,0.674,0.014830507204541047
FTTransformer,15,-3,0.726,0.014111099288259692
FTTransformer,3,-3,0.539,0.015771104201283043
FTTransformer,5,-3,0.596,0.015524980677122439
KNN,10,-3,0.672,0.014853842487270312
KNN,15,-3,0.676,0.014806864733738986
KNN,3,-3,0.556,0.015719768163402127
KNN,5,-3,0.591,0.015555094373257946
LR,10,-3,0.691,0.014619600977206345
LR,15,-3,0.717,0.01425181090648182
LR,3,-3,0.521,0.01580534114813119
LR,5,-3,0.586,0.01558354410417755
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.656,0.015029633724408917
R_Forest,15,-3,0.709,0.014370995982378034
R_Forest,3,-3,0.527,0.01579621855130273
R_Forest,5,-3,0.566,0.01568087656637504
STUNT,10,-3,0.675,0.014818724459095479
STUNT,15,-3,0.692,0.01460648312734278
STUNT,3,-3,0.537,0.015775927227262426
STUNT,5,-3,0.591,0.015555094373257946
SVC,10,-3,0.682,0.014734079309311905
SVC,15,-3,0.725,0.0141270865564905
SVC,3,-3,0.543,0.0157606915901365
SVC,5,-3,0.6,0.015499685165842573
TabNet,10,-3,0.539,0.015771104201283047
TabNet,15,-3,0.582,0.015605111967541902
TabNet,3,-3,0.502,0.01581917337430266
TabNet,5,-3,0.491,0.015816736995005295
