Model,num_rows,num_cols,acc,std
LR,0.666,0.014922019523732927
CatBoost,0.66,0.014987482264363973
R_Forest,0.658,0.015008706182121804
KNN,0.62,0.015356947477797658
SVC,0.678,0.014782913600996745
FTTransformer,0.657,0.015019206922357005
