Model,num_rows,num_cols,acc,std
LR,10,-3,0.54,0.0157685969143944
CatBoost,10,-3,0.537,0.015775927227262426
R_Forest,10,-3,0.544,0.01575792855397918
KNN,10,-3,0.534,0.015782683329937694
FTTransformer,10,-3,0.545,0.015755101498347232
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.581,0.015610338967577953
CatBoost,10,-3,5,0.55,0.015740004693383918
R_Forest,10,-3,5,0.558,0.015712507211864152
KNN,10,-3,5,0.541,0.015766025737882314
FTTransformer,10,-3,5,0.55,0.015740004693383918
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.528,0.015794475789511517
CatBoost,10,-3,3,0.529,0.015792669451628764
R_Forest,10,-3,3,0.504,0.01581879370351084
KNN,10,-3,3,0.517,0.015810153729833274
FTTransformer,10,-3,3,0.537,0.015775927227262426
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.519,0.015807874268505835
CatBoost,10,-3,1,0.515,0.01581217964181488
R_Forest,10,-3,1,0.516,0.015811198373114985
KNN,10,-3,1,0.524,0.015801065586651862
FTTransformer,10,-3,1,0.524,0.015801065586651862
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.559,0.015708779894242766
CatBoost,10,-3,4,0.543,0.0157606915901365
R_Forest,10,-3,4,0.537,0.015775927227262426
KNN,10,-3,4,0.515,0.01581217964181488
FTTransformer,10,-3,4,0.544,0.01575792855397918
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.54,0.0157685969143944
CatBoost,10,-3,2,0.537,0.015775927227262426
R_Forest,10,-3,2,0.544,0.01575792855397918
KNN,10,-3,2,0.534,0.015782683329937694
FTTransformer,10,-3,2,0.545,0.015755101498347232
