model,num_rows,num_cols,acc,std
LR,2,-3,0.5369261477045908,0.01576033221553894
LR,6,-3,0.6337325349301397,0.0152277288318312
LR,10,-3,0.6576846307385229,0.01499702125697878
CatBoost,2,-3,0.5459081836327345,0.015736733901342472
CatBoost,6,-3,0.7984031936127745,0.012680486556216786
CatBoost,10,-3,0.8922155688622755,0.009801575213473409
R_Forest,2,-3,0.5359281437125748,0.015762636447675463
R_Forest,6,-3,0.7235528942115769,0.014135921590416987
R_Forest,10,-3,0.8193612774451098,0.012159790868048389
KNN,2,-3,0.5299401197604791,0.015775130252845267
KNN,6,-3,0.5978043912175649,0.015498196893561845
KNN,10,-3,0.6177644710578842,0.015358894287113706
TabNet,2,-3,0.4880239520958084,0.015798954627103883
TabNet,6,-3,0.562874251497006,0.01567804284568772
TabNet,10,-3,0.5469061876247505,0.01573379348107781
FTTransformer,2,-3,0.5369261477045908,0.01576033221553894
FTTransformer,6,-3,0.6397205588822356,0.015173922284898115
FTTransformer,10,-3,0.7035928143712575,0.014434043934811848
