Model,num_rows,num_cols,acc,std
LR,0.501,0.015819268290576817
CatBoost,0.529,0.015792669451628764
R_Forest,0.513,0.01581395210189664
KNN,0.513,0.01581395210189664
SVC,0.489,0.015815471195292575
FTTransformer,0.518,0.01580904569940659
