Model,num_rows,num_cols,acc,std
LR,0.658,0.015008706182121804
CatBoost,0.626,0.015308767369006507
R_Forest,0.624,0.015325105508898101
KNN,0.668,0.014899597242811567
SVC,0.677,0.014794927843348538
FTTransformer,0.648,0.01511040450564856
