Model,num_rows,num_cols,acc,std
LR,10,-3,0.673,0.014842213153411162
CatBoost,10,-3,0.64,0.015186527932039985
R_Forest,10,-3,0.603,0.015480007449307982
KNN,10,-3,0.688,0.014658474370509059
FTTransformer,10,-3,0.678,0.014782913600996744
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.838,0.011657267771304386
CatBoost,10,-3,5,0.747,0.013754278613587126
R_Forest,10,-3,5,0.79,0.01288666233227464
KNN,10,-3,5,0.748,0.01373625439065121
FTTransformer,10,-3,5,0.779,0.013127502859696178
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.768,0.013354937452281624
CatBoost,10,-3,3,0.714,0.014297146862518003
R_Forest,10,-3,3,0.699,0.014512395033543209
KNN,10,-3,3,0.719,0.014221154708434942
FTTransformer,10,-3,3,0.755,0.01360735683959821
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.547,0.015749255189977687
CatBoost,10,-3,1,0.542,0.015763390640483554
R_Forest,10,-3,1,0.521,0.015805341148131185
KNN,10,-3,1,0.625,0.015316971293620996
FTTransformer,10,-3,1,0.544,0.01575792855397918
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.842,0.011539894677559635
CatBoost,10,-3,4,0.785,0.012997843819031832
R_Forest,10,-3,4,0.774,0.013232501619085452
KNN,10,-3,4,0.736,0.01394627184944057
FTTransformer,10,-3,4,0.781,0.013084731950262114
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.673,0.014842213153411162
CatBoost,10,-3,2,0.64,0.015186527932039985
R_Forest,10,-3,2,0.603,0.015480007449307982
KNN,10,-3,2,0.688,0.014658474370509059
FTTransformer,10,-3,2,0.678,0.014782913600996744
