Model,num_rows,num_cols,acc,std
LR,0.893,0.009779910359847203
CatBoost,0.85,0.011297239823409416
R_Forest,0.836,0.011715000693181423
KNN,0.881,0.01024421514533661
SVC,0.895,0.009698921026024961
FTTransformer,0.854,0.011171786285496553
