Model,num_rows,num_cols,acc,std
LR,0.515,0.01581217964181488
CatBoost,0.532,0.015786868759359005
R_Forest,0.523,0.015802554246726087
KNN,0.515,0.01581217964181488
SVC,0.539,0.015771104201283047
FTTransformer,0.53,0.015790799515836722
