Model,num_rows,num_cols,acc,std
LR,10,-3,0.777,0.013169830843425608
CatBoost,10,-3,0.749,0.013718133516888774
R_Forest,10,-3,0.756,0.013588548437881386
KNN,10,-3,0.793,0.012818553557844009
FTTransformer,10,-3,0.78,0.013106173040661863
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.848,0.01135891830347525
CatBoost,10,-3,5,0.817,0.012233587399477745
R_Forest,10,-3,5,0.821,0.012128730605719054
KNN,10,-3,5,0.821,0.012128730605719054
FTTransformer,10,-3,5,0.816,0.01225945734093864
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.823,0.012075463420375087
CatBoost,10,-3,3,0.79,0.01288666233227464
R_Forest,10,-3,3,0.81,0.012411851354816254
KNN,10,-3,3,0.812,0.012361586015103758
FTTransformer,10,-3,3,0.794,0.012795613612786522
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.687,0.014671272822977775
CatBoost,10,-3,1,0.684,0.014709193056057166
R_Forest,10,-3,1,0.615,0.015395194445410947
KNN,10,-3,1,0.696,0.014553205687950535
FTTransformer,10,-3,1,0.692,0.01460648312734278
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.863,0.01087884871433321
CatBoost,10,-3,4,0.847,0.011389500459665504
R_Forest,10,-3,4,0.858,0.011043457699378305
KNN,10,-3,4,0.853,0.011203415395160376
FTTransformer,10,-3,4,0.842,0.011539894677559635
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.777,0.013169830843425608
CatBoost,10,-3,2,0.749,0.013718133516888774
R_Forest,10,-3,2,0.756,0.013588548437881386
KNN,10,-3,2,0.793,0.012818553557844009
FTTransformer,10,-3,2,0.78,0.013106173040661863
