Model,num_rows,num_cols,acc,std
LR,10,-3,0.492,0.015817274929209084
CatBoost,10,-3,0.51,0.015816135752773183
R_Forest,10,-3,0.504,0.015818793703510844
KNN,10,-3,0.535,0.015780495050030086
FTTransformer,10,-3,0.518,0.01580904569940659
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.564,0.015689173023144022
CatBoost,10,-3,5,0.545,0.015755101498347232
R_Forest,10,-3,5,0.556,0.015719768163402127
KNN,10,-3,5,0.574,0.015645087688113762
FTTransformer,10,-3,5,0.535,0.015780495050030086
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.576,0.015635487471405182
CatBoost,10,-3,3,0.588,0.015572363292015072
R_Forest,10,-3,3,0.558,0.015712507211864152
KNN,10,-3,3,0.579,0.015620595475301285
FTTransformer,10,-3,3,0.549,0.015743152379585443
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.478,0.01580397942816194
CatBoost,10,-3,1,0.473,0.01579621855130273
R_Forest,10,-3,1,0.472,0.015794475789511517
KNN,10,-3,1,0.488,0.01581474331458169
FTTransformer,10,-3,1,0.478,0.01580397942816194
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.513,0.01581395210189664
CatBoost,10,-3,4,0.53,0.015790799515836722
R_Forest,10,-3,4,0.544,0.01575792855397918
KNN,10,-3,4,0.533,0.015784807891138876
FTTransformer,10,-3,4,0.536,0.015778243024904673
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.492,0.015817274929209084
CatBoost,10,-3,2,0.51,0.015816135752773183
R_Forest,10,-3,2,0.504,0.015818793703510844
KNN,10,-3,2,0.535,0.015780495050030086
FTTransformer,10,-3,2,0.518,0.01580904569940659
