Model,num_rows,num_cols,acc,std
LR,0.538,0.015773547629015002
CatBoost,0.541,0.015766025737882314
R_Forest,0.535,0.015780495050030086
KNN,0.527,0.01579621855130273
SVC,0.524,0.015801065586651862
FTTransformer,0.521,0.015805341148131185
