Model,num_rows,num_cols,acc,std
LR,0.684,0.014709193056057166
CatBoost,0.717,0.01425181090648182
R_Forest,0.714,0.014297146862518003
KNN,0.724,0.014142984975740588
SVC,0.636,0.015222868840522007
FTTransformer,0.695,0.014566646394664325
