Model,num_rows,num_cols,acc,std
LR,10,-3,0.509,0.015816736995005295
CatBoost,10,-3,0.519,0.015807874268505835
R_Forest,10,-3,0.513,0.01581395210189664
KNN,10,-3,0.507,0.01581774956184353
FTTransformer,10,-3,0.519,0.015807874268505835
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.504,0.01581879370351084
CatBoost,10,-3,5,0.515,0.01581217964181488
R_Forest,10,-3,5,0.515,0.01581217964181488
KNN,10,-3,5,0.522,0.01580397942816194
FTTransformer,10,-3,5,0.506,0.015818160898606833
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.548,0.01574623586588058
CatBoost,10,-3,3,0.533,0.015784807891138876
R_Forest,10,-3,3,0.524,0.015801065586651862
KNN,10,-3,3,0.536,0.015778243024904673
FTTransformer,10,-3,3,0.544,0.01575792855397918
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.498,0.01581917337430266
CatBoost,10,-3,1,0.497,0.015819015179246818
R_Forest,10,-3,1,0.497,0.015819015179246818
KNN,10,-3,1,0.488,0.01581474331458169
FTTransformer,10,-3,1,0.487,0.01581395210189664
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.514,0.015813097547730935
CatBoost,10,-3,4,0.495,0.015818508944436743
R_Forest,10,-3,4,0.467,0.015784807891138876
KNN,10,-3,4,0.484,0.015811198373114985
FTTransformer,10,-3,4,0.515,0.01581217964181488
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.509,0.015816736995005295
CatBoost,10,-3,2,0.519,0.015807874268505835
R_Forest,10,-3,2,0.513,0.01581395210189664
KNN,10,-3,2,0.507,0.01581774956184353
FTTransformer,10,-3,2,0.519,0.015807874268505835
