Model,num_rows,num_cols,acc,std
TabPFN,3,0.328,0.014853842487270312
TabPFN,5,0.322,0.014782913600996744
TabPFN,15,0.37,0.015275252316519466
LR,3,0.33,0.014876872027456625
LR,5,0.326,0.014830507204541047
LR,15,0.368,0.015258073561521743
CatBoost,3,0.34,0.014987482264363973
CatBoost,5,0.336,0.014944140233794896
CatBoost,15,0.376,0.015325105508898101
R_Forest,3,0.331,0.0148882725882038
R_Forest,5,0.321,0.014770821817934751
R_Forest,15,0.378,0.015341165254026547
KNN,3,0.322,0.014782913600996744
KNN,5,0.331,0.0148882725882038
KNN,15,0.372,0.015292149942040518
SVC,3,0.313,0.014671272822977775
SVC,5,0.339,0.014976758771620222
SVC,15,0.366,0.0152406127264056
FTTransformer,3,0.32,0.014758652303574937
FTTransformer,5,0.332,0.014899597242811567
FTTransformer,15,0.356,0.015149042659306678
STUNT,3,0.305,0.014566646394664325
STUNT,5,0.343,0.015019206922357007
STUNT,10,0.34,0.014987482264363972
STUNT,15,0.375,0.015316971293620996
