Model,num_rows,num_cols,acc,std
LR,0.724,0.014142984975740588
CatBoost,0.734,0.013979965645145177
R_Forest,0.739,0.013895037677965185
KNN,0.676,0.014806864733738987
SVC,0.721,0.014190150117611877
FTTransformer,0.718,0.01423652621529138
