Model,num_rows,num_cols,acc,std
LR,0.632,0.015258073561521743
CatBoost,0.614,0.015402637476784335
R_Forest,0.614,0.015402637476784333
KNN,0.652,0.015070604603768327
SVC,0.614,0.015402637476784333
FTTransformer,0.593,0.015543249100255476
