Model,num_rows,num_cols,acc,std
TabPFN,3,0.426,0.015645087688113762
TabPFN,5,0.472,0.015794475789511517
TabPFN,15,0.64,0.015186527932039985
LR,3,0.461,0.015771104201283047
LR,5,0.509,0.015816736995005295
LR,15,0.661,0.014976758771620222
CatBoost,3,0.445,0.015723301886761003
CatBoost,5,0.502,0.01581917337430266
CatBoost,15,0.63,0.015275252316519466
R_Forest,3,0.429,0.015658997547870177
R_Forest,5,0.479,0.015805341148131185
R_Forest,15,0.636,0.015222868840522007
KNN,3,0.472,0.015794475789511517
KNN,5,0.532,0.015786868759359005
KNN,15,0.645,0.015139491543780595
SVC,3,0.464,0.015778243024904673
SVC,5,0.528,0.015794475789511517
SVC,15,0.657,0.015019206922357007
FTTransformer,3,0.441,0.01570877989424277
FTTransformer,5,0.508,0.015817274929209084
FTTransformer,15,0.622,0.015341165254026548
