model,num_rows,num_cols,acc,std
SVC,3,-3,0.62,0.015356947477797658
SVC,5,-3,0.656,0.015029633724408919
SVC,10,-3,0.683,0.014721675438880175
LR,3,-3,0.601,0.015493193313163008
LR,5,-3,0.645,0.015139491543780595
LR,10,-3,0.694,0.0145800060554369
KNN,3,-3,0.622,0.015341165254026547
KNN,5,-3,0.696,0.014553205687950535
KNN,10,-3,0.687,0.014671272822977775
