Model,num_rows,num_cols,acc,std
LR,0.453,0.015749255189977683
CatBoost,0.433,0.01567663091218125
R_Forest,0.43,0.01566350361015521
KNN,0.459,0.015766025737882314
SVC,0.445,0.015723301886761003
FTTransformer,0.45,0.01574000469338392
